src_type	src	dest_type	dest	direction	type
SYMBOL	EFNA5	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	INSR	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	KDR	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	KIT	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	MET	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	EFNA5	SYMBOL	TEK	directed	Process(activation)
SYMBOL	EGF	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	EGF	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	EGF	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	EGF	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	EGF	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	EGF	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	EGF	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	EGF	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	EGF	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	EGF	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	EGF	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	EGF	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	EGF	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	EGF	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	EGF	SYMBOL	INSR	directed	Process(activation)
SYMBOL	EGF	SYMBOL	KDR	directed	Process(activation)
SYMBOL	EGF	SYMBOL	KIT	directed	Process(activation)
SYMBOL	EGF	SYMBOL	MET	directed	Process(activation)
SYMBOL	EGF	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	EGF	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	EGF	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	EGF	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	EGF	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	EGF	SYMBOL	TEK	directed	Process(activation)
SYMBOL	ELK1	SYMBOL	ELK4	undirected	Binding
SYMBOL	ELK1	SYMBOL	FOS	directed	Process(expression)
SYMBOL	ELK1	SYMBOL	SRF	undirected	Binding
SYMBOL	ELK4	SYMBOL	FOS	directed	Process(expression)
SYMBOL	ELK4	SYMBOL	SRF	undirected	Binding
SYMBOL	EREG	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	EREG	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	EREG	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	EREG	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	EREG	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	EREG	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	EREG	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	EREG	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	EREG	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	EREG	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	EREG	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	EREG	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	EREG	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	EREG	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	EREG	SYMBOL	INSR	directed	Process(activation)
SYMBOL	EREG	SYMBOL	KDR	directed	Process(activation)
SYMBOL	EREG	SYMBOL	KIT	directed	Process(activation)
SYMBOL	EREG	SYMBOL	MET	directed	Process(activation)
SYMBOL	EREG	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	EREG	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	EREG	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	EREG	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	EREG	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	EREG	SYMBOL	TEK	directed	Process(activation)
SYMBOL	AKT1	SYMBOL	MAP3K5	directed	Process(inhibition)
SYMBOL	AKT1	SYMBOL	MAP3K5	directed	Process(phosphorylation)
SYMBOL	AKT1	SYMBOL	MAP2K4	directed	Process(inhibition)
SYMBOL	AKT1	SYMBOL	MAP2K4	directed	Process(phosphorylation)
SYMBOL	AKT2	SYMBOL	MAP3K5	directed	Process(inhibition)
SYMBOL	AKT2	SYMBOL	MAP3K5	directed	Process(phosphorylation)
SYMBOL	AKT2	SYMBOL	MAP2K4	directed	Process(inhibition)
SYMBOL	AKT2	SYMBOL	MAP2K4	directed	Process(phosphorylation)
SYMBOL	MECOM	SYMBOL	MAPK8	directed	Process(inhibition)
SYMBOL	MECOM	SYMBOL	MAPK9	directed	Process(inhibition)
SYMBOL	MECOM	SYMBOL	MAPK10	directed	Process(inhibition)
SYMBOL	FGF1	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF1	SYMBOL	TEK	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF2	SYMBOL	TEK	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF3	SYMBOL	TEK	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF4	SYMBOL	TEK	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF5	SYMBOL	TEK	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF6	SYMBOL	TEK	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF7	SYMBOL	TEK	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF8	SYMBOL	TEK	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF9	SYMBOL	TEK	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	MET	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FGF10	SYMBOL	TEK	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	INSR	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	KDR	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	KIT	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	MET	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	VEGFD	SYMBOL	TEK	directed	Process(activation)
SYMBOL	RRAS2	SYMBOL	ARAF	directed	Process(activation)
SYMBOL	RRAS2	SYMBOL	RAF1	directed	Process(activation)
SYMBOL	RRAS2	SYMBOL	BRAF	directed	Process(activation)
SYMBOL	MRAS	SYMBOL	ARAF	directed	Process(activation)
SYMBOL	MRAS	SYMBOL	RAF1	directed	Process(activation)
SYMBOL	MRAS	SYMBOL	BRAF	directed	Process(activation)
SYMBOL	TAB2	SYMBOL	MAP3K7	directed	Process(activation)
SYMBOL	TAB2	SYMBOL	TRAF6	directed	Process(binding/association)
SYMBOL	MAPK8IP3	SYMBOL	MAP3K1	directed	Process(binding/association)
SYMBOL	FLT3LG	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	FLT4	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	IGF1R	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	INSR	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	KDR	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	KIT	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	MET	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	NGFR	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	NTRK1	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	NTRK2	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	PDGFRA	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	PDGFRB	directed	Process(activation)
SYMBOL	FLT3LG	SYMBOL	TEK	directed	Process(activation)
SYMBOL	MAPK8IP2	SYMBOL	MAP4K1	directed	Process(binding/association)
SYMBOL	MAPK8IP2	SYMBOL	MAP3K11	directed	Process(binding/association)
SYMBOL	MAPK8IP2	SYMBOL	MAPK8	directed	Process(binding/association)
SYMBOL	MAPK8IP2	SYMBOL	MAPK9	directed	Process(binding/association)
SYMBOL	MAPK8IP2	SYMBOL	MAPK10	directed	Process(binding/association)
SYMBOL	MAPK8IP2	SYMBOL	MAP2K7	directed	Process(binding/association)
SYMBOL	RASGRP3	SYMBOL	RRAS2	directed	Process(activation)
SYMBOL	RASGRP3	SYMBOL	MRAS	directed	Process(activation)
SYMBOL	RASGRP3	SYMBOL	HRAS	directed	Process(activation)
SYMBOL	RASGRP3	SYMBOL	KRAS	directed	Process(activation)
SYMBOL	RASGRP3	SYMBOL	NRAS	directed	Process(activation)
SYMBOL	RASGRP3	SYMBOL	RRAS	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	CSF1R	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	EGFR	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	EPHA2	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	ERBB2	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	ERBB3	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	ERBB4	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	FGFR1	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	FGFR3	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	FGFR2	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	FGFR4	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	FLT1	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	FLT3	directed	Process(activation)
SYMBOL	FGF20	SYMBOL	FLT4	directed	Process(activation)
